,No_Die,photo_soft_Chamber,process 2,resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,spin1,spin2,spin3,photoresist_bake,temp_softbake,time_softbake,Lot_Num,Wafer_Num,Datetime
1413,NOLSM2531010253,1,Photo,0.83591,15.38,15.03,19.995,196.114,90.0,502.416,4041.761,4934.073,5.047,90.305,30.003,10,37,26-02-2019
1414,NOLSM2541011254,1,Photo,1.36943,18.272000000000002,14.919,19.999000000000002,201.382,89.999,502.749,4057.7259999999997,5002.959,4.919,89.16799999999999,30.000999999999998,10,38,26-02-2019
1415,NOLSM2551012255,1,Photo,1.9263299999999999,15.023,15.139000000000001,20.008,201.343,90.001,502.125,3953.257,5104.109,5.018,91.432,30.01,10,39,26-02-2019
1416,NOLSM2561013256,1,Photo,1.41846,12.264000000000001,15.149000000000001,19.996,203.657,89.99799999999999,499.319,4081.9590000000003,4965.526,5.041,92.061,30.006999999999998,10,40,26-02-2019
1417,NOLSM2571014257,1,Photo,0.67979,13.966,14.958,20.000999999999998,200.097,89.999,505.745,3982.094,5009.082,4.897,88.83,30.000999999999998,10,41,26-02-2019
1418,NOLSM2581015258,1,Photo,0.73422,18.364,14.867,20.004,197.09400000000002,89.999,494.88699999999994,4041.06,5018.089,5.043,90.277,30.006,10,42,26-02-2019
1419,NOLSM2591016259,1,Photo,0.94868,17.367,15.126,20.01,201.454,90.001,504.231,4014.7340000000004,5118.391,4.963,92.552,30.005,10,43,26-02-2019
1420,NOLSM2601017260,1,Photo,2.0049200000000003,16.09,15.113,19.997,198.484,90.0,500.05300000000005,4001.361,5037.531,5.0169999999999995,91.43,29.991,10,44,26-02-2019
1421,NOLSM2611018261,1,Photo,1.1637899999999999,19.026,15.004000000000001,20.0,197.50900000000001,89.999,500.402,4054.534,5038.626,5.005,92.695,30.000999999999998,10,45,26-02-2019
1422,NOLSM2621019262,1,Photo,1.17615,18.891,14.952,19.996,202.54,90.0,494.976,3957.086,5100.269,4.957,92.866,30.0,10,46,26-02-2019
1423,NOLSM2631020263,1,Photo,0.89128,13.788,15.029000000000002,19.998,199.11,89.999,499.24300000000005,4087.9570000000003,5088.081,5.067,93.40700000000001,29.995,10,47,26-02-2019
1424,NOLSM2641021264,1,Photo,1.36637,18.771,15.129000000000001,20.003,198.235,90.0,501.18800000000005,4025.4840000000004,5023.248,4.995,90.65100000000001,29.993000000000002,10,48,26-02-2019
1425,NOLSM2651022265,1,Photo,0.9916,20.701,15.112,20.000999999999998,200.916,90.001,493.336,4036.8759999999997,4963.659000000001,5.029,92.391,30.002,10,49,26-02-2019
1426,NOLSM2661023266,1,Photo,1.6894,11.253,14.924000000000001,20.007,199.03,89.99799999999999,500.811,4014.071,5123.526,4.9510000000000005,92.227,30.000999999999998,10,50,26-02-2019
1427,NOLSM2671024267,1,Photo,1.1964299999999999,15.286,14.995,19.997,203.225,89.999,500.978,3985.6859999999997,5044.95,5.101,92.18299999999999,30.005,10,51,26-02-2019
1428,NOLSM2681025268,1,Photo,1.48022,12.463,15.003,19.999000000000002,202.543,90.0,498.83099999999996,4047.5409999999997,5090.82,5.115,91.319,30.016,10,52,26-02-2019
1429,NOLSM2691026269,1,Photo,1.4155,19.767,15.032,19.996,205.542,90.0,500.99199999999996,3955.393,4986.191,4.99,93.109,30.006,10,53,26-02-2019
1430,NOLSM2701027270,1,Photo,0.60782,16.029,15.103,20.004,204.42,89.999,501.81699999999995,4062.804,5013.807,4.985,90.954,30.005,10,54,26-02-2019
1431,NOLSM784301784,3,Photo,1.8141900000000002,17.647000000000002,14.987,20.000999999999998,199.493,90.0,499.49300000000005,3989.857,4987.322,4.9910000000000005,92.494,29.998,30,28,26-02-2019
1432,NOLSM785302785,3,Photo,1.89693,17.066,15.128,19.997,200.717,90.0,500.717,4014.349,5017.937,5.016,92.258,30.006,30,29,26-02-2019
1433,NOLSM786303786,3,Photo,1.72027,11.048,15.012,20.002,200.328,90.0,500.32800000000003,4006.562,5008.202,4.999,91.836,30.005,30,30,26-02-2019
1434,NOLSM787304787,3,Photo,0.9616100000000001,12.383,14.985999999999999,19.995,199.045,90.0,499.045,3980.8940000000002,4976.117,4.979,91.675,30.014,30,31,26-02-2019
1435,NOLSM788305788,3,Photo,1.48912,15.179,15.129000000000001,20.003,198.854,90.0,498.85400000000004,3977.087,4971.359,4.968999999999999,91.209,30.005,30,32,26-02-2019
1436,NOLSM789306789,3,Photo,0.94868,13.624,14.991,19.995,198.96599999999998,90.0,498.966,3979.313,4974.142,4.975,92.009,29.998,30,33,26-02-2019
1437,NOLSM790307790,3,Photo,0.83591,17.264,14.978,20.004,199.68099999999998,89.999,499.681,3993.6240000000003,4992.03,4.993,91.743,30.011,30,34,26-02-2019
1438,NOLSM791308791,3,Photo,1.36943,12.537,14.978,20.003,198.981,90.0,498.981,3979.6240000000003,4974.53,4.973,91.618,30.003,30,35,26-02-2019
1439,NOLSM792309792,3,Photo,1.9263299999999999,17.218,15.145999999999999,20.000999999999998,198.56900000000002,90.0,498.569,3971.388,4964.235,4.966,91.306,30.004,30,36,26-02-2019
1440,NOLSM7933010793,3,Photo,1.41846,10.47,14.907,19.996,198.207,90.001,498.207,3964.137,4955.170999999999,4.955,91.34700000000001,30.003,30,37,26-02-2019
1441,NOLSM7943011794,3,Photo,0.67979,20.295,15.145,19.996,198.313,89.999,498.31300000000005,3966.259,4957.8240000000005,4.96,91.486,29.998,30,38,26-02-2019
1442,NOLSM7953012795,3,Photo,0.73422,17.852999999999998,15.027000000000001,20.002,198.533,90.0,498.533,3970.66,4963.325,4.965,92.02799999999999,30.003,30,39,26-02-2019
1443,NOLSM7963013796,3,Photo,0.94868,16.387,14.989,19.999000000000002,199.669,90.0,499.66900000000004,3993.375,4991.718,4.9910000000000005,91.89,29.991999999999997,30,40,26-02-2019
1444,NOLSM7973014797,3,Photo,0.85326,17.367,15.020999999999999,20.003,199.697,90.0,499.69699999999995,3993.937,4992.420999999999,4.995,91.37100000000001,30.000999999999998,30,41,26-02-2019
1445,NOLSM7983015798,3,Photo,1.58344,16.09,15.015,20.000999999999998,197.731,89.999,497.731,3954.614,4943.267,4.928999999999999,91.427,30.000999999999998,30,42,26-02-2019
1446,NOLSM7993016799,3,Photo,1.01397,19.026,14.917,20.0,198.523,90.0,498.523,3970.452,4963.065,4.95,91.48700000000001,29.999000000000002,30,43,26-02-2019
1447,NOLSM8003017800,3,Photo,1.1657899999999999,18.891,14.995,20.0,198.55900000000003,89.999,498.559,3971.187,4963.984,4.962,91.461,29.998,30,44,26-02-2019
1448,NOLSM8013018801,3,Photo,1.22262,13.788,15.061,20.003,198.704,89.999,498.704,3974.079,4967.599,4.9719999999999995,91.958,29.997,30,45,26-02-2019
1449,NOLSM8023019802,3,Photo,0.84499,18.771,14.901,20.000999999999998,199.864,90.0,499.86400000000003,3997.2870000000003,4996.609,5.003,92.302,30.003,30,46,26-02-2019
1450,NOLSM8033020803,3,Photo,0.71205,20.701,14.874,20.007,202.946,90.0,502.94599999999997,4058.9190000000003,5073.649,5.059,93.552,29.997,30,47,26-02-2019
1451,NOLSM8043021804,3,Photo,0.9953200000000001,11.253,14.945,19.997,203.41299999999998,90.001,503.413,4068.261,5085.326,5.084,92.89399999999999,29.998,30,48,26-02-2019
1452,NOLSM8053022805,3,Photo,0.32865,15.286,15.065999999999999,19.999000000000002,201.956,90.0,501.95599999999996,4039.111,5048.889,5.05,93.15,29.996,30,49,26-02-2019
1453,NOLSM8063023806,3,Photo,0.88339,12.463,15.075,20.002,201.862,90.001,501.86199999999997,4037.236,5046.545,5.04,93.36200000000001,30.006,30,50,26-02-2019
1454,NOLSM8073024807,3,Photo,0.94624,19.767,14.878,19.995,202.68599999999998,90.001,502.686,4053.7209999999995,5067.152,5.063,93.131,30.005,30,51,26-02-2019
1455,NOLSM8083025808,3,Photo,0.42457,16.029,14.895999999999999,20.000999999999998,202.59099999999998,89.999,502.591,4051.824,5064.78,5.066,94.39200000000001,29.999000000000002,30,52,26-02-2019
1456,NOLSM8093026809,3,Photo,0.9779899999999999,17.587,14.937999999999999,19.995,205.15200000000002,90.0,505.152,4103.032,5128.79,5.103,93.62299999999999,29.993000000000002,30,53,26-02-2019
1457,NOLSM8103027810,3,Photo,0.64451,16.445,15.044,20.003,203.412,90.0,503.412,4068.2329999999997,5085.292,5.077,93.71700000000001,30.000999999999998,30,54,26-02-2019
1458,NOLSM244101,1,Photo,0.89536,13.702,14.88,20.002,191.209,90.001,499.36400000000003,3991.1279999999997,4966.64,4.946000000000001,92.469,30.002,10,1,26-02-2019
1459,NOLSM245102,2,Photo,1.63933,14.218,14.932,19.994,202.84799999999998,90.0,500.565,4042.868,5036.683,5.05,91.01,30.011,10,2,26-02-2019
1460,NOLSM246103,2,Photo,2.10005,17.250999999999998,15.120999999999999,20.004,193.899,90.001,494.48699999999997,3955.637,5039.17,5.042,95.72200000000001,29.997,10,3,26-02-2019
1461,NOLSM247104,2,Photo,1.9415,12.457,14.946,19.995,197.93400000000003,90.0,501.583,4045.925,5063.454000000001,5.088,90.859,30.003,10,4,26-02-2019
1462,NOLSM248105,3,Photo,1.1602,14.789000000000001,15.015999999999998,20.000999999999998,199.825,90.00200000000001,498.918,4013.9179999999997,5118.476,4.967,90.944,29.999000000000002,10,5,26-02-2019
1463,NOLSM249106,3,Photo,1.14459,16.267,15.11,20.004,200.232,89.999,505.0,4005.045,5010.085,5.073,94.505,30.002,10,6,26-02-2019
1464,NOLSM250107,1,Photo,0.054360000000000006,17.256,15.084000000000001,19.996,204.512,89.999,499.69199999999995,4023.761,5047.709,5.019,90.405,29.998,10,7,26-02-2019
1465,NOLSM251108,1,Photo,1.6404599999999998,12.765999999999998,15.042,19.996,202.96200000000002,90.0,500.51099999999997,4013.95,4928.840999999999,5.047,89.94,30.011,10,8,26-02-2019
1466,NOLSM252109,1,Photo,1.4883899999999999,13.425999999999998,15.058,20.000999999999998,202.403,90.0,503.07300000000004,4024.375,4984.217000000001,5.0089999999999995,93.575,30.004,10,9,26-02-2019
1467,NOLSM2531010,2,Photo,1.6046200000000002,15.38,15.03,19.995,196.114,90.0,499.836,4041.761,4934.073,5.047,90.305,30.003,10,10,26-02-2019
1468,NOLSM2541011,2,Photo,1.13688,18.272000000000002,14.919,19.999000000000002,201.382,90.00200000000001,499.99199999999996,4057.7259999999997,5002.959,4.919,89.16799999999999,30.000999999999998,10,11,26-02-2019
1469,NOLSM2551012,3,Photo,1.6042299999999998,15.023,15.139000000000001,20.008,201.343,90.001,502.52,3953.257,5104.109,5.018,91.432,30.01,10,12,26-02-2019
1470,NOLSM2561013,3,Photo,0.6528,12.264000000000001,15.149000000000001,19.996,203.657,89.99799999999999,502.86,4081.9590000000003,4965.526,5.041,92.061,30.006999999999998,10,13,26-02-2019
1471,NOLSM2571014,1,Photo,1.09299,13.966,14.958,20.000999999999998,200.097,89.999,502.2,3982.094,5009.082,4.897,88.83,30.000999999999998,10,14,26-02-2019
1472,NOLSM2581015,1,Photo,1.53141,18.364,14.867,20.004,197.09400000000002,89.999,496.79900000000004,4041.06,5018.089,5.043,90.277,30.006,10,15,26-02-2019
1473,NOLSM2591016,1,Photo,1.84968,11.582,15.126,20.01,201.454,90.001,504.38599999999997,4014.7340000000004,5118.391,4.963,92.552,30.005,10,16,26-02-2019
1474,NOLSM2601017,2,Photo,2.0049200000000003,15.686,15.113,19.997,198.484,90.0,503.906,3964.099,5037.531,5.0169999999999995,91.43,29.991,10,17,26-02-2019
1475,NOLSM2611018,2,Photo,1.1637899999999999,14.32,15.004000000000001,20.0,197.50900000000001,89.999,500.167,4021.617,5038.626,5.005,92.695,30.000999999999998,10,18,26-02-2019
1476,NOLSM2621019,2,Photo,1.17615,18.581,14.952,19.996,202.54,90.0,504.958,3929.1279999999997,5100.269,4.957,92.866,30.0,10,19,26-02-2019
1477,NOLSM2631020,3,Photo,0.89128,16.593,15.029000000000002,19.998,199.11,89.999,502.777,4106.986,5088.081,5.067,93.40700000000001,29.995,10,20,26-02-2019
1478,NOLSM2641021,3,Photo,1.36637,12.880999999999998,15.129000000000001,20.003,198.235,90.0,493.96,3955.9429999999998,5023.248,4.995,90.65100000000001,29.993000000000002,10,21,26-02-2019
1479,NOLSM2651022,3,Photo,0.9916,15.648,15.112,20.000999999999998,200.916,90.001,502.56,3977.12,4963.659000000001,5.029,92.391,30.002,10,22,26-02-2019
1480,NOLSM2661023,1,Photo,1.6894,16.669,14.924000000000001,20.007,199.03,89.99799999999999,500.811,4006.268,5123.526,4.9510000000000005,92.227,30.000999999999998,10,23,26-02-2019
1481,NOLSM2671024,1,Photo,1.1964299999999999,14.492,14.995,19.997,203.225,89.999,500.978,4097.436,5044.95,5.101,92.18299999999999,30.005,10,24,26-02-2019
1482,NOLSM2681025,1,Photo,1.48022,15.440999999999999,15.003,19.999000000000002,202.543,90.0,498.83099999999996,3872.886,5090.82,5.115,91.319,30.016,10,25,26-02-2019
1483,NOLSM2691026,2,Photo,1.4155,15.911,15.032,19.996,205.542,90.0,500.99199999999996,4022.2670000000003,4986.191,4.99,93.109,30.006,10,26,26-02-2019
1484,NOLSM2701027,2,Photo,0.60782,20.594,15.103,20.004,201.218,89.999,502.279,3988.21,5013.807,4.985,90.954,29.991999999999997,10,27,26-02-2019
1485,NOLSM784301,1,Photo,0.97825,17.647000000000002,14.987,19.991,199.493,90.0,499.49300000000005,3989.857,4987.322,4.9910000000000005,92.494,29.998,30,1,26-02-2019
1486,NOLSM785302,2,Photo,0.73624,17.066,15.128,20.002,200.717,90.0,500.717,4014.349,5017.937,5.016,92.258,30.006,30,2,26-02-2019
1487,NOLSM786303,2,Photo,0.93563,11.048,15.012,20.0,200.328,90.0,500.32800000000003,4006.562,5008.202,4.999,91.836,30.005,30,3,26-02-2019
1488,NOLSM787304,2,Photo,1.24881,12.383,14.985999999999999,19.993,199.045,90.0,499.045,3980.8940000000002,4976.117,4.979,91.675,30.014,30,4,26-02-2019
1489,NOLSM788305,3,Photo,1.02996,15.179,15.129000000000001,20.004,198.854,90.0,498.85400000000004,3977.087,4971.359,4.968999999999999,91.209,30.005,30,5,26-02-2019
1490,NOLSM789306,3,Photo,1.07392,13.624,14.991,19.999000000000002,198.96599999999998,90.0,498.966,3979.313,4974.142,4.975,92.009,29.998,30,6,26-02-2019
1491,NOLSM790307,3,Photo,1.2436200000000002,17.264,14.978,20.004,199.68099999999998,89.999,499.681,3993.6240000000003,4992.03,4.993,91.743,30.011,30,7,26-02-2019
1492,NOLSM791308,1,Photo,0.9044700000000001,12.537,14.978,20.003,198.981,90.0,498.981,3979.6240000000003,4974.53,4.973,91.618,30.003,30,8,26-02-2019
1493,NOLSM792309,1,Photo,1.18764,17.218,15.145999999999999,20.000999999999998,198.56900000000002,90.0,498.569,3971.388,4964.235,4.966,91.306,30.004,30,9,26-02-2019
1494,NOLSM7933010,2,Photo,1.16985,10.47,14.907,19.996,198.207,90.001,498.207,3964.137,4955.170999999999,4.955,91.34700000000001,30.003,30,10,26-02-2019
1495,NOLSM7943011,2,Photo,1.23156,20.295,15.145,19.996,198.313,89.999,498.31300000000005,3966.259,4957.8240000000005,4.96,91.486,29.998,30,11,26-02-2019
1496,NOLSM7953012,2,Photo,1.25946,17.852999999999998,15.027000000000001,20.002,198.533,90.0,498.533,3970.66,4963.325,4.965,92.02799999999999,30.003,30,12,26-02-2019
1497,NOLSM7963013,3,Photo,0.8290299999999999,16.387,14.989,19.999000000000002,199.669,90.0,499.66900000000004,3993.375,4991.718,4.9910000000000005,91.89,29.991999999999997,30,13,26-02-2019
1498,NOLSM7973014,3,Photo,0.85326,16.166,15.020999999999999,20.003,199.697,90.0,499.69699999999995,3993.937,4992.420999999999,4.995,91.37100000000001,30.000999999999998,30,14,26-02-2019
1499,NOLSM7983015,3,Photo,1.58344,15.0,15.015,20.000999999999998,197.731,89.999,497.731,3954.614,4943.267,4.928999999999999,91.427,30.000999999999998,30,15,26-02-2019
1500,NOLSM7993016,1,Photo,1.01397,20.058,14.917,20.0,198.523,90.0,498.523,3970.452,4963.065,4.95,91.48700000000001,29.999000000000002,30,16,26-02-2019
1501,NOLSM8003017,1,Photo,1.1657899999999999,17.89,14.995,20.0,198.55900000000003,89.999,498.559,3971.187,4963.984,4.962,91.461,29.998,30,17,26-02-2019
1502,NOLSM8013018,1,Photo,1.22262,17.14,15.061,20.003,198.704,89.999,498.704,3974.079,4967.599,4.9719999999999995,91.958,29.997,30,18,26-02-2019
1503,NOLSM8023019,2,Photo,0.84499,16.613,14.901,20.000999999999998,199.864,90.0,499.86400000000003,3997.2870000000003,4996.609,5.003,92.302,30.003,30,19,26-02-2019
1504,NOLSM8033020,2,Photo,0.71205,20.015,14.874,20.007,202.946,90.0,502.94599999999997,4058.9190000000003,5073.649,5.059,93.552,29.997,30,20,26-02-2019
1505,NOLSM8043021,3,Photo,0.9953200000000001,19.145,14.945,19.997,203.41299999999998,90.001,503.413,4068.261,5085.326,5.084,92.89399999999999,29.998,30,21,26-02-2019
1506,NOLSM8053022,3,Photo,0.32865,13.491,15.065999999999999,19.999000000000002,201.956,90.0,501.95599999999996,4039.111,5048.889,5.05,93.15,29.996,30,22,26-02-2019
1507,NOLSM8063023,3,Photo,0.88339,18.875999999999998,15.075,20.002,201.862,90.001,501.86199999999997,4037.236,5046.545,5.04,93.36200000000001,30.006,30,23,26-02-2019
1508,NOLSM8073024,1,Photo,0.94624,15.210999999999999,14.878,19.995,202.68599999999998,90.001,502.686,4053.7209999999995,5067.152,5.063,93.131,30.005,30,24,26-02-2019
1509,NOLSM8083025,1,Photo,0.42457,16.523,14.895999999999999,20.000999999999998,202.59099999999998,89.999,502.591,4051.824,5064.78,5.066,94.39200000000001,29.999000000000002,30,25,26-02-2019
1510,NOLSM8093026,1,Photo,0.9779899999999999,16.742,14.937999999999999,19.995,205.15200000000002,90.0,505.152,4103.032,5128.79,5.103,93.62299999999999,29.993000000000002,30,26,26-02-2019
1511,NOLSM8103027,2,Photo,0.64451,17.758,15.044,20.003,203.412,90.0,503.412,4068.2329999999997,5085.292,5.077,93.71700000000001,30.000999999999998,30,27,26-02-2019
1512,NOLSM271111271,2,Photo,1.5188,17.587,15.088,19.998,204.484,90.0,502.39099999999996,4071.633,5032.318,5.114,90.465,30.009,11,28,27-02-2019
1513,NOLSM272112272,2,Photo,0.7299800000000001,16.445,15.073,19.989,203.145,89.999,507.18300000000005,3985.677,5183.517,5.0360000000000005,92.678,30.0,11,29,27-02-2019
1514,NOLSM273113273,2,Photo,1.13925,14.985999999999999,14.995,19.994,195.579,89.999,501.286,3978.724,4963.186,4.982,88.792,29.995,11,30,27-02-2019
1515,NOLSM274114274,2,Photo,0.8157800000000001,16.722,14.97,20.0,196.382,90.0,503.39599999999996,4056.014,4992.802,4.875,91.604,30.000999999999998,11,31,27-02-2019
1516,NOLSM275115275,2,Photo,1.14172,13.694,14.917,20.0,196.59900000000002,90.0,501.423,4029.12,4899.6990000000005,5.099,89.41799999999999,30.002,11,32,27-02-2019
1517,NOLSM276116276,2,Photo,0.92509,16.062,15.039000000000001,19.999000000000002,197.555,90.0,501.079,3971.1940000000004,5056.373,5.021,89.811,30.011,11,33,27-02-2019
1518,NOLSM277117277,2,Photo,1.0702399999999999,12.255999999999998,15.109000000000002,20.003,197.98,90.0,501.57199999999995,4035.3940000000002,5079.03,5.075,91.266,29.997,11,34,27-02-2019
1519,NOLSM278118278,2,Photo,1.6429,17.049,15.017999999999999,20.005,197.183,89.999,497.102,3952.67,4967.667,4.921,91.33,30.003,11,35,27-02-2019
1520,NOLSM279119279,2,Photo,1.45486,16.549,14.798,19.997,197.908,90.001,500.154,3972.34,5086.767,4.917,94.399,29.999000000000002,11,36,27-02-2019
1521,NOLSM2801110280,2,Photo,1.4716,17.704,15.079,19.996,197.135,90.00200000000001,501.394,4017.1440000000002,4918.119000000001,4.93,90.936,30.002,11,37,27-02-2019
1522,NOLSM2811111281,2,Photo,1.0694700000000001,11.880999999999998,14.924000000000001,19.999000000000002,197.62099999999998,90.00200000000001,496.48699999999997,4072.913,5003.264,5.107,93.695,29.998,11,38,27-02-2019
1523,NOLSM2821112282,2,Photo,1.28795,10.619000000000002,14.933,19.999000000000002,197.925,90.0,501.655,4084.9390000000003,5047.563,5.02,91.70299999999999,30.011,11,39,27-02-2019
1524,NOLSM2831113283,2,Photo,0.9518700000000001,16.57,15.167,20.006,199.037,90.001,495.986,4045.078,4967.338,5.005,89.084,29.997,11,40,27-02-2019
1525,NOLSM2841114284,2,Photo,1.16256,18.078,14.959000000000001,19.998,198.398,90.0,500.44199999999995,4010.176,4967.281,4.965,91.59299999999999,30.013,11,41,27-02-2019
1526,NOLSM2851115285,2,Photo,1.80132,15.594000000000001,14.935,19.997,198.768,89.999,502.26300000000003,3900.167,5108.764,5.0489999999999995,91.654,30.004,11,42,27-02-2019
1527,NOLSM2861116286,2,Photo,0.99644,15.34,14.892000000000001,19.996,202.05900000000003,90.0,503.423,3966.885,4922.103,4.968,93.46799999999999,30.003,11,43,27-02-2019
1528,NOLSM2871117287,2,Photo,0.90276,16.301,15.139000000000001,20.0,203.143,90.0,498.509,3899.6279999999997,5058.994000000001,4.9510000000000005,91.74799999999999,30.002,11,44,27-02-2019
1529,NOLSM2881118288,2,Photo,1.52924,16.320999999999998,15.165,20.005,202.415,89.999,495.402,4010.0009999999997,5169.378,5.067,91.094,30.023000000000003,11,45,27-02-2019
1530,NOLSM2891119289,2,Photo,1.16231,17.367,15.005999999999998,19.994,202.79,90.001,494.517,4022.7259999999997,4859.193,5.026,90.685,30.002,11,46,27-02-2019
1531,NOLSM2901120290,2,Photo,1.8672400000000002,16.09,15.01,19.999000000000002,202.86,90.001,498.30699999999996,4063.095,4941.979,4.867,90.40899999999999,30.004,11,47,27-02-2019
1532,NOLSM2911121291,2,Photo,0.80545,19.026,15.036,20.000999999999998,199.324,90.001,505.85900000000004,3981.512,4933.463,5.021,94.25,29.999000000000002,11,48,27-02-2019
1533,NOLSM2921122292,2,Photo,1.6105,18.891,15.081,19.996,198.167,90.001,502.416,4062.758,5012.721,4.999,88.499,30.005,11,49,27-02-2019
1534,NOLSM2931123293,2,Photo,1.7171,13.788,15.03,20.0,199.842,90.0,502.749,3999.27,5045.340999999999,5.003,90.912,29.989,11,50,27-02-2019
1535,NOLSM2941124294,2,Photo,1.12362,18.771,15.055,19.995,199.669,90.001,502.125,4127.682,4946.571,5.023,93.62,29.995,11,51,27-02-2019
1536,NOLSM2951125295,2,Photo,1.62494,20.701,14.915,20.002,199.52700000000002,90.0,499.319,4005.7490000000003,4910.479,5.06,91.604,30.005,11,52,27-02-2019
1537,NOLSM2961126296,2,Photo,1.18246,11.253,15.187999999999999,19.995,196.291,89.999,505.745,4021.8379999999997,5007.945,4.982,92.45,29.993000000000002,11,53,27-02-2019
1538,NOLSM2971127297,2,Photo,1.22609,15.286,15.050999999999998,19.999000000000002,203.764,90.0,494.88699999999994,3976.455,4948.126,5.147,91.60700000000001,30.002,11,54,27-02-2019
1539,NOLSM811311811,1,Photo,0.8823700000000001,14.015999999999998,15.092,20.000999999999998,203.72099999999998,90.001,503.721,4074.426,5093.032,5.096,93.926,29.993000000000002,31,28,27-02-2019
1540,NOLSM812312812,1,Photo,0.81829,11.232999999999999,14.992,19.999000000000002,204.10299999999998,90.0,504.103,4082.065,5102.581,5.105,93.677,30.006999999999998,31,29,27-02-2019
1541,NOLSM813313813,1,Photo,1.12362,13.782,14.925,20.000999999999998,203.695,90.001,503.695,4073.903,5092.378,5.0889999999999995,93.579,30.006,31,30,27-02-2019
1542,NOLSM814314814,1,Photo,1.62494,14.585,14.899000000000001,19.999000000000002,203.64,90.0,503.64,4072.805,5091.005999999999,5.074,92.941,29.991,31,31,27-02-2019
1543,NOLSM815315815,1,Photo,1.18246,20.669,14.947000000000001,19.998,202.077,90.001,502.077,4041.539,5051.924,5.083,93.62200000000001,29.994,31,32,27-02-2019
1544,NOLSM816316816,1,Photo,1.22609,20.796999999999997,15.062999999999999,20.000999999999998,203.44299999999998,90.0,503.44300000000004,4068.863,5086.079000000001,5.085,93.536,29.999000000000002,31,33,27-02-2019
1545,NOLSM817317817,1,Photo,1.8141900000000002,17.331,14.960999999999999,19.999000000000002,203.505,90.0,503.505,4070.1090000000004,5087.637,5.091,93.521,30.005,31,34,27-02-2019
1546,NOLSM818318818,1,Photo,1.89693,17.367,14.999,20.005,203.22799999999998,90.0,503.228,4064.5609999999997,5080.701,5.08,93.318,29.998,31,35,27-02-2019
1547,NOLSM819319819,1,Photo,1.72027,16.09,15.054,20.003,202.851,90.0,502.851,4057.0159999999996,5071.27,5.056,93.116,29.998,31,36,27-02-2019
1548,NOLSM8203110820,1,Photo,0.9616100000000001,19.026,14.985999999999999,19.998,202.375,90.0,502.375,4047.508,5059.385,5.0489999999999995,93.06700000000001,29.993000000000002,31,37,27-02-2019
1549,NOLSM8213111821,1,Photo,1.48912,18.891,15.073,19.998,202.02700000000002,90.0,502.027,4040.5490000000004,5050.686,5.0489999999999995,92.96700000000001,29.996,31,38,27-02-2019
1550,NOLSM8223112822,1,Photo,0.94868,13.788,15.025,19.998,202.41400000000002,90.001,502.414,4048.275,5060.343,5.065,92.57,30.014,31,39,27-02-2019
1551,NOLSM8233113823,1,Photo,0.83591,18.771,14.915,20.0,201.636,90.001,501.63599999999997,4032.72,5040.9,5.034,92.389,30.009,31,40,27-02-2019
1552,NOLSM8243114824,1,Photo,1.36943,20.701,15.050999999999998,19.999000000000002,201.338,89.999,501.338,4026.758,5033.448,5.021,92.009,30.005,31,41,27-02-2019
1553,NOLSM8253115825,1,Photo,1.9263299999999999,11.253,15.033,20.0,200.71599999999998,90.0,500.716,4014.329,5017.911,5.019,92.25200000000001,29.994,31,42,27-02-2019
1554,NOLSM8263116826,1,Photo,1.41846,15.286,14.929,20.003,201.234,90.0,501.23400000000004,4024.6809999999996,5030.851,5.026,91.889,29.998,31,43,27-02-2019
1555,NOLSM8273117827,1,Photo,0.67979,12.463,14.937999999999999,20.000999999999998,200.31799999999998,90.001,500.31800000000004,4006.36,5007.95,5.012,91.98299999999999,30.000999999999998,31,44,27-02-2019
1556,NOLSM8283118828,1,Photo,0.73422,19.767,15.026,20.002,200.78599999999997,89.999,500.786,4015.7270000000003,5019.657999999999,5.01,92.234,30.006,31,45,27-02-2019
1557,NOLSM8293119829,1,Photo,1.62494,16.029,15.093,20.006,200.868,90.0,500.86800000000005,4017.361,5021.702,5.021,93.05799999999999,29.995,31,46,27-02-2019
1558,NOLSM8303120830,1,Photo,1.18246,17.587,15.095,20.0,202.06599999999997,90.0,502.066,4041.328,5051.659000000001,5.012,91.64200000000001,30.0,31,47,27-02-2019
1559,NOLSM8313121831,1,Photo,1.22609,16.445,14.978,20.002,200.737,90.001,500.73699999999997,4014.738,5018.4220000000005,5.0569999999999995,92.802,29.997,31,48,27-02-2019
1560,NOLSM8323122832,1,Photo,1.8141900000000002,14.71,15.055,19.998,202.456,90.0,502.45599999999996,4049.123,5061.404,5.063,93.113,30.004,31,49,27-02-2019
1561,NOLSM8333123833,1,Photo,1.89693,20.77,14.915,20.005,203.21400000000003,90.0,503.214,4064.29,5080.362,5.079,93.135,29.998,31,50,27-02-2019
1562,NOLSM8343124834,1,Photo,1.72027,20.546,15.039000000000001,20.0,204.229,90.0,504.22900000000004,4084.573,5105.717000000001,5.103,94.179,30.003,31,51,27-02-2019
1563,NOLSM8353125835,1,Photo,0.9616100000000001,15.457,15.015,20.0,205.405,90.0,505.405,4108.098,5135.123,5.126,94.16799999999999,29.991,31,52,27-02-2019
