,No_Die,Ox_Chamber,process,type,Temp_OXid,Vapor,ppm,Pressure,Oxid_time,thickness,Lot_Num,Wafer_Num,Datetime
694,NOLSM6142320614,2,Oxidation,dry,884.43700757,O2,22.19,0.207,31,703.94,23,47,19-02-2019
695,NOLSM6152321615,2,Oxidation,dry,874.91645375,O2,22.17,0.209,32,705.549,23,48,19-02-2019
696,NOLSM6162322616,2,Oxidation,dry,873.9561527999999,O2,22.2,0.209,31,705.637,23,49,19-02-2019
697,NOLSM6172323617,2,Oxidation,dry,879.6516783,O2,22.22,0.212,34,708.419,23,50,19-02-2019
698,NOLSM6182324618,2,Oxidation,dry,886.74365065,O2,22.22,0.21,33,707.023,23,51,19-02-2019
699,NOLSM6192325619,2,Oxidation,dry,875.97919303,O2,22.24,0.212,32,708.778,23,52,19-02-2019
700,NOLSM6202326620,2,Oxidation,dry,889.97973227,O2,22.25,0.212,32,708.823,23,53,19-02-2019
701,NOLSM6212327621,2,Oxidation,dry,878.09547102,O2,22.24,0.213,32,709.9019999999999,23,54,19-02-2019
702,NOLSM5531,1,Oxidation,dry,1136.2293796,O2,38.47,0.203,96,715.0889999999999,3,1,19-02-2019
703,NOLSM5632,1,Oxidation,dry,935.94165028,O2,40.44,0.19899999999999998,86,710.55,3,2,19-02-2019
704,NOLSM5733,1,Oxidation,wet,1209.6556686,H2O,31.58,0.188,64,709.429,3,3,19-02-2019
705,NOLSM5834,1,Oxidation,dry,1118.4842937,O2,26.32,0.21100000000000002,118,712.6110000000001,3,4,19-02-2019
706,NOLSM5935,1,Oxidation,wet,1090.3479898,H2O,48.42,0.213,205,711.35,3,5,19-02-2019
707,NOLSM6036,2,Oxidation,dry,1130.3791394000002,O2,29.89,0.20800000000000002,105,715.4780000000001,3,6,19-02-2019
708,NOLSM6137,2,Oxidation,dry,1062.0710716,O2,36.82,0.201,160,709.683,3,7,19-02-2019
709,NOLSM6238,2,Oxidation,wet,1042.3674321,H2O,31.54,0.205,116,706.795,3,8,19-02-2019
710,NOLSM6339,2,Oxidation,wet,1003.2154946,H2O,39.23,0.196,104,702.837,3,9,19-02-2019
711,NOLSM64310,2,Oxidation,dry,1094.8534410999998,O2,38.6,0.213,241,714.84,3,10,19-02-2019
712,NOLSM65311,2,Oxidation,dry,1133.5707585999999,O2,38.76,0.207,209,700.438,3,11,19-02-2019
713,NOLSM66312,2,Oxidation,dry,1168.7631084,O2,35.52,0.21899999999999997,125,708.8389999999999,3,12,19-02-2019
714,NOLSM67313,2,Oxidation,dry,967.62313324,O2,35.31,0.217,81,709.8330000000001,3,13,19-02-2019
715,NOLSM68314,3,Oxidation,dry,957.23727429,O2,28.59,0.21,0,699.547,3,14,19-02-2019
716,NOLSM69315,3,Oxidation,dry,1114.9722684,O2,30.87,0.20199999999999999,156,716.948,3,15,19-02-2019
717,NOLSM70316,3,Oxidation,dry,1119.8133535999998,O2,35.73,0.21100000000000002,170,703.5160000000001,3,16,19-02-2019
718,NOLSM71317,3,Oxidation,dry,1096.568516,O2,31.09,0.21600000000000003,29,713.4060000000001,3,17,19-02-2019
719,NOLSM72318,3,Oxidation,wet,1102.7503089000002,H2O,37.47,0.205,68,693.691,3,18,19-02-2019
720,NOLSM73319,3,Oxidation,wet,1152.8927322,H2O,31.33,0.18899999999999997,81,718.1160000000001,3,19,19-02-2019
721,NOLSM74320,3,Oxidation,dry,991.15821593,O2,34.8,0.205,109,708.625,3,20,19-02-2019
722,NOLSM75321,1,Oxidation,dry,1090.0506655,O2,41.2,0.20600000000000002,82,703.1010000000001,3,21,19-02-2019
723,NOLSM76322,1,Oxidation,wet,978.47585568,H2O,39.65,0.22399999999999998,136,700.313,3,22,19-02-2019
724,NOLSM77323,1,Oxidation,dry,1140.0986094,O2,37.49,0.203,166,713.8580000000001,3,23,19-02-2019
725,NOLSM78324,1,Oxidation,wet,1002.0818486,H2O,34.94,0.207,210,719.16,3,24,19-02-2019
726,NOLSM79325,1,Oxidation,dry,1066.9129044,O2,30.02,0.198,114,715.85,3,25,19-02-2019
727,NOLSM80326,1,Oxidation,wet,1080.4253812000002,H2O,30.27,0.19399999999999998,77,715.825,3,26,19-02-2019
728,NOLSM81327,1,Oxidation,dry,1000.9813187999999,O2,44.38,0.215,218,710.922,3,27,19-02-2019
729,NOLSM595231,3,Oxidation,dry,871.82311184,O2,22.18,0.21600000000000003,223,713.0939999999999,23,1,19-02-2019
730,NOLSM596232,3,Oxidation,dry,872.296457,O2,22.17,0.218,225,714.308,23,2,19-02-2019
731,NOLSM597233,3,Oxidation,dry,872.22171038,O2,22.19,0.218,225,714.8430000000001,23,3,19-02-2019
732,NOLSM598234,3,Oxidation,dry,872.31949418,O2,22.21,0.218,225,714.77,23,4,19-02-2019
733,NOLSM599235,3,Oxidation,dry,872.27699481,O2,22.21,0.21899999999999997,226,715.2439999999999,23,5,19-02-2019
734,NOLSM600236,1,Oxidation,dry,872.64408218,O2,22.21,0.21899999999999997,226,715.316,23,6,19-02-2019
735,NOLSM601237,1,Oxidation,dry,872.32428764,O2,22.2,0.218,225,714.5189999999999,23,7,19-02-2019
736,NOLSM602238,1,Oxidation,dry,872.08188283,O2,22.2,0.217,224,713.2310000000001,23,8,19-02-2019
737,NOLSM603239,1,Oxidation,dry,873.03313404,O2,22.26,0.21100000000000002,218,708.0989999999999,23,9,19-02-2019
738,NOLSM6042310,1,Oxidation,dry,872.58468034,O2,22.24,0.209,216,705.959,23,10,19-02-2019
739,NOLSM6052311,1,Oxidation,dry,871.95729702,O2,22.23,0.21,217,706.485,23,11,19-02-2019
740,NOLSM6062312,1,Oxidation,dry,872.89159916,O2,22.24,0.209,216,705.9830000000001,23,12,19-02-2019
741,NOLSM6072313,1,Oxidation,dry,872.31454842,O2,22.24,0.20800000000000002,215,704.7460000000001,23,13,19-02-2019
742,NOLSM6082314,1,Oxidation,dry,873.19467285,O2,22.29,0.209,216,705.816,23,14,19-02-2019
743,NOLSM6092315,2,Oxidation,dry,872.78659681,O2,22.29,0.21,217,707.2180000000001,23,15,19-02-2019
744,NOLSM6102316,2,Oxidation,dry,872.76375728,O2,22.22,0.21,217,706.868,23,16,19-02-2019
745,NOLSM6112317,2,Oxidation,dry,872.06359332,O2,22.21,0.209,216,706.445,23,17,19-02-2019
746,NOLSM6122318,2,Oxidation,dry,871.50839107,O2,22.2,0.207,214,703.86,23,18,19-02-2019
747,NOLSM6132319,2,Oxidation,dry,872.69734333,O2,22.19,0.20800000000000002,215,704.941,23,19,19-02-2019
748,NOLSM6142320,2,Oxidation,dry,872.22894359,O2,22.19,0.207,214,703.94,23,20,19-02-2019
749,NOLSM6152321,2,Oxidation,dry,872.49128305,O2,22.17,0.209,216,705.549,23,21,19-02-2019
750,NOLSM6162322,2,Oxidation,dry,872.41406773,O2,22.2,0.209,216,705.637,23,22,19-02-2019
751,NOLSM6172323,3,Oxidation,dry,872.81736055,O2,22.22,0.212,219,708.419,23,23,19-02-2019
752,NOLSM6182324,3,Oxidation,dry,872.30018504,O2,22.22,0.21,217,707.023,23,24,19-02-2019
753,NOLSM6192325,3,Oxidation,dry,873.02545539,O2,22.24,0.212,219,708.778,23,25,19-02-2019
754,NOLSM6202326,3,Oxidation,dry,873.28311387,O2,22.25,0.212,219,708.823,23,26,19-02-2019
755,NOLSM6212327,3,Oxidation,dry,873.15877527,O2,22.24,0.213,220,709.9019999999999,23,27,19-02-2019
756,NOLSM824182,2,Oxidation,wet,1059.9263153,H2O,30.78,0.19899999999999998,85,713.701,4,28,20-02-2019
757,NOLSM834283,2,Oxidation,dry,1052.5175806,O2,29.54,0.217,172,731.528,4,29,20-02-2019
758,NOLSM844384,2,Oxidation,dry,1099.5503532,O2,36.28,0.207,53,714.837,4,30,20-02-2019
759,NOLSM854485,2,Oxidation,dry,1121.7585759,O2,30.79,0.205,122,709.829,4,31,20-02-2019
760,NOLSM864586,2,Oxidation,dry,1052.3212175,O2,37.12,0.212,89,696.904,4,32,20-02-2019
761,NOLSM874687,2,Oxidation,wet,992.84471355,H2O,32.08,0.20600000000000002,84,716.66,4,33,20-02-2019
762,NOLSM884788,2,Oxidation,wet,1202.7697489,H2O,27.33,0.203,145,713.775,4,34,20-02-2019
763,NOLSM894889,2,Oxidation,dry,981.13319578,O2,34.15,0.201,143,696.528,4,35,20-02-2019
764,NOLSM904990,2,Oxidation,dry,1052.6213154,O2,35.06,0.215,16,711.408,4,36,20-02-2019
765,NOLSM9141091,2,Oxidation,wet,1085.5650976,H2O,35.85,0.205,137,719.5369999999999,4,37,20-02-2019
766,NOLSM9241192,2,Oxidation,dry,955.92464201,O2,34.93,0.192,48,714.554,4,38,20-02-2019
767,NOLSM9341293,2,Oxidation,dry,1125.3403154999999,O2,38.17,0.20800000000000002,44,706.898,4,39,20-02-2019
768,NOLSM9441394,2,Oxidation,wet,1138.0483062,H2O,28.3,0.223,94,717.055,4,40,20-02-2019
769,NOLSM9541495,2,Oxidation,wet,1107.993823,H2O,37.71,0.21100000000000002,67,719.217,4,41,20-02-2019
770,NOLSM9641596,2,Oxidation,wet,1066.1216906,H2O,33.68,0.209,70,705.7539999999999,4,42,20-02-2019
771,NOLSM9741697,2,Oxidation,dry,882.92535594,O2,44.49,0.20800000000000002,74,713.42,4,43,20-02-2019
772,NOLSM9841798,2,Oxidation,dry,1218.2231149,O2,30.89,0.20600000000000002,74,711.44,4,44,20-02-2019
773,NOLSM9941899,2,Oxidation,dry,1037.0508997000002,O2,36.17,0.209,116,712.1,4,45,20-02-2019
774,NOLSM100419100,2,Oxidation,dry,1054.1297366000001,O2,33.55,0.19399999999999998,80,701.46,4,46,20-02-2019
775,NOLSM101420101,2,Oxidation,wet,1132.5176048,H2O,41.09,0.201,83,697.565,4,47,20-02-2019
776,NOLSM102421102,2,Oxidation,dry,1052.9018322999998,O2,38.07,0.2,95,713.1439999999999,4,48,20-02-2019
777,NOLSM103422103,2,Oxidation,dry,1022.9418220000001,O2,30.38,0.21600000000000003,96,722.552,4,49,20-02-2019
778,NOLSM104423104,2,Oxidation,dry,1071.0636402999999,O2,29.19,0.20600000000000002,82,700.946,4,50,20-02-2019
779,NOLSM105424105,2,Oxidation,dry,1071.6665285,O2,33.59,0.20600000000000002,89,712.311,4,51,20-02-2019
780,NOLSM106425106,2,Oxidation,wet,977.04089893,H2O,28.78,0.198,51,709.928,4,52,20-02-2019
781,NOLSM107426107,2,Oxidation,dry,1214.5266675999999,O2,31.72,0.204,141,720.435,4,53,20-02-2019
782,NOLSM108427108,2,Oxidation,wet,1133.6417102,H2O,39.92,0.217,82,707.316,4,54,20-02-2019
783,NOLSM622241622,2,Oxidation,dry,888.55301461,O2,22.23,0.212,32,709.0989999999999,24,28,20-02-2019
784,NOLSM623242623,2,Oxidation,dry,889.63202251,O2,22.23,0.212,31,709.007,24,29,20-02-2019
785,NOLSM624243624,2,Oxidation,dry,884.0634177000001,O2,22.24,0.21100000000000002,32,707.54,24,30,20-02-2019
786,NOLSM625244625,2,Oxidation,dry,880.94005584,O2,22.25,0.21100000000000002,30,708.313,24,31,20-02-2019
787,NOLSM626245626,2,Oxidation,dry,874.27366727,O2,32.8,0.21100000000000002,28,707.85,24,32,20-02-2019
788,NOLSM627246627,2,Oxidation,dry,884.61843822,O2,31.86,0.212,31,708.55,24,33,20-02-2019
789,NOLSM628247628,2,Oxidation,dry,889.9376387,O2,39.51,0.21100000000000002,30,695.7639999999999,24,34,20-02-2019
790,NOLSM629248629,2,Oxidation,dry,881.441599,O2,32.88,0.217,27,713.448,24,35,20-02-2019
791,NOLSM630249630,2,Oxidation,dry,873.94031474,O2,38.11,0.215,27,711.8889999999999,24,36,20-02-2019
792,NOLSM6312410631,2,Oxidation,dry,880.17717203,O2,39.93,0.215,27,711.5889999999999,24,37,20-02-2019
793,NOLSM6322411632,2,Oxidation,dry,879.0667179999999,O2,35.63,0.2,24,711.408,24,38,20-02-2019
794,NOLSM6332412633,2,Oxidation,dry,884.41843664,O2,28.6,0.19399999999999998,23,711.541,24,39,20-02-2019
795,NOLSM6342413634,2,Oxidation,dry,890.71388235,O2,34.58,0.217,23,709.592,24,40,20-02-2019
796,NOLSM6352414635,2,Oxidation,dry,885.57699713,O2,34.95,0.201,23,710.17,24,41,20-02-2019
797,NOLSM6362415636,2,Oxidation,dry,893.20753667,O2,22.24,0.204,24,710.145,24,42,20-02-2019
798,NOLSM6372416637,2,Oxidation,dry,885.00326412,O2,22.23,0.204,25,709.285,24,43,20-02-2019
799,NOLSM6382417638,2,Oxidation,dry,874.73574629,O2,22.24,0.2,25,710.068,24,44,20-02-2019
800,NOLSM6392418639,2,Oxidation,dry,875.39626047,O2,22.22,0.19899999999999998,25,710.3810000000001,24,45,20-02-2019
801,NOLSM6402419640,2,Oxidation,dry,884.76956462,O2,22.16,0.203,25,708.8530000000001,24,46,20-02-2019
802,NOLSM6412420641,2,Oxidation,dry,880.01847366,O2,22.16,0.204,25,709.539,24,47,20-02-2019
803,NOLSM6422421642,2,Oxidation,dry,887.81998193,O2,22.16,0.18899999999999997,25,709.8789999999999,24,48,20-02-2019
804,NOLSM6432422643,2,Oxidation,dry,881.48842311,O2,22.17,0.218,27,710.548,24,49,20-02-2019
805,NOLSM6442423644,2,Oxidation,dry,892.41987758,O2,22.17,0.20199999999999999,28,711.942,24,50,20-02-2019
806,NOLSM6452424645,2,Oxidation,dry,873.89016017,O2,22.18,0.21600000000000003,29,711.872,24,51,20-02-2019
807,NOLSM6462425646,2,Oxidation,dry,874.53097998,O2,22.19,0.209,29,710.775,24,52,20-02-2019
808,NOLSM6472426647,2,Oxidation,dry,881.41782493,O2,22.26,0.203,29,721.722,24,53,20-02-2019
809,NOLSM6482427648,2,Oxidation,dry,877.80223438,O2,22.29,0.205,30,722.2710000000001,24,54,20-02-2019
810,NOLSM8241,1,Oxidation,wet,1053.7556177000001,H2O,30.78,0.19899999999999998,85,713.701,4,1,20-02-2019
811,NOLSM8342,2,Oxidation,dry,1037.1566618,O2,29.54,0.217,172,731.528,4,2,20-02-2019
812,NOLSM8443,2,Oxidation,dry,1088.4305142,O2,36.28,0.207,53,714.837,4,3,20-02-2019
813,NOLSM8544,2,Oxidation,dry,1115.8429467,O2,30.79,0.205,122,709.829,4,4,20-02-2019
814,NOLSM8645,2,Oxidation,dry,1042.38735,O2,37.12,0.212,89,696.904,4,5,20-02-2019
815,NOLSM8746,2,Oxidation,wet,987.5098228,H2O,32.08,0.20600000000000002,84,716.66,4,6,20-02-2019
816,NOLSM8847,2,Oxidation,wet,1189.0728617,H2O,27.33,0.203,145,713.775,4,7,20-02-2019
817,NOLSM8948,2,Oxidation,dry,965.95188587,O2,34.15,0.201,143,696.528,4,8,20-02-2019
818,NOLSM9049,2,Oxidation,dry,1035.2225252,O2,35.06,0.215,16,711.408,4,9,20-02-2019
819,NOLSM91410,3,Oxidation,wet,1065.7397354,H2O,35.85,0.205,137,719.5369999999999,4,10,20-02-2019
820,NOLSM92411,3,Oxidation,dry,950.9040050000001,O2,34.93,0.192,48,714.554,4,11,20-02-2019
821,NOLSM93412,3,Oxidation,dry,1119.8186964000001,O2,38.17,0.20800000000000002,44,706.898,4,12,20-02-2019
822,NOLSM94413,3,Oxidation,wet,1130.4307565,H2O,28.3,0.223,94,717.055,4,13,20-02-2019
823,NOLSM95414,3,Oxidation,wet,1101.5507060999998,H2O,37.71,0.21100000000000002,67,719.217,4,14,20-02-2019
824,NOLSM96415,3,Oxidation,wet,1057.9935878,H2O,33.68,0.209,70,705.7539999999999,4,15,20-02-2019
825,NOLSM97416,3,Oxidation,dry,875.50327482,O2,44.49,0.20800000000000002,74,713.42,4,16,20-02-2019
826,NOLSM98417,3,Oxidation,dry,1199.2308828,O2,30.89,0.20600000000000002,74,711.44,4,17,20-02-2019
827,NOLSM99418,1,Oxidation,dry,1019.3986017999999,O2,36.17,0.209,116,712.1,4,18,20-02-2019
828,NOLSM100419,1,Oxidation,dry,1041.2494382999998,O2,33.55,0.19399999999999998,80,701.46,4,19,20-02-2019
829,NOLSM101420,1,Oxidation,wet,1113.1019149,H2O,41.09,0.201,83,697.565,4,20,20-02-2019
830,NOLSM102421,1,Oxidation,dry,1049.3347675,O2,38.07,0.2,95,713.1439999999999,4,21,20-02-2019
831,NOLSM103422,1,Oxidation,dry,1022.0956735,O2,30.38,0.21600000000000003,96,722.552,4,22,20-02-2019
832,NOLSM104423,1,Oxidation,dry,1058.5098678,O2,29.19,0.20600000000000002,82,700.946,4,23,20-02-2019
833,NOLSM105424,1,Oxidation,dry,1058.2490028,O2,33.59,0.20600000000000002,89,712.311,4,24,20-02-2019
834,NOLSM106425,1,Oxidation,wet,959.51710268,H2O,28.78,0.198,51,709.928,4,25,20-02-2019
835,NOLSM107426,2,Oxidation,dry,1210.7401665999998,O2,31.72,0.204,141,720.435,4,26,20-02-2019
836,NOLSM108427,2,Oxidation,wet,1118.8625931,H2O,39.92,0.217,82,707.316,4,27,20-02-2019
837,NOLSM622241,3,Oxidation,dry,873.08486901,O2,22.23,0.212,219,709.0989999999999,24,1,20-02-2019
838,NOLSM623242,3,Oxidation,dry,873.07242298,O2,22.23,0.212,219,709.007,24,2,20-02-2019
839,NOLSM624243,3,Oxidation,dry,872.5332182,O2,22.24,0.21100000000000002,218,707.54,24,3,20-02-2019
840,NOLSM625244,3,Oxidation,dry,873.37611108,O2,22.25,0.21100000000000002,218,708.313,24,4,20-02-2019
841,NOLSM626245,1,Oxidation,dry,872.53453257,O2,22.23,0.21100000000000002,218,707.85,24,5,20-02-2019
842,NOLSM627246,1,Oxidation,dry,872.55914297,O2,22.22,0.212,219,708.55,24,6,20-02-2019
843,NOLSM628247,1,Oxidation,dry,872.80739542,O2,22.24,0.21100000000000002,218,708.201,24,7,20-02-2019
844,NOLSM629248,1,Oxidation,dry,873.02402053,O2,22.24,0.217,224,713.448,24,8,20-02-2019
845,NOLSM630249,1,Oxidation,dry,873.18960822,O2,22.22,0.215,222,711.8889999999999,24,9,20-02-2019
846,NOLSM6312410,1,Oxidation,dry,872.57410595,O2,22.22,0.215,222,711.5889999999999,24,10,20-02-2019
847,NOLSM6322411,1,Oxidation,dry,872.77118882,O2,22.22,0.215,222,711.408,24,11,20-02-2019
848,NOLSM6332412,2,Oxidation,dry,872.73802061,O2,22.21,0.215,222,711.541,24,12,20-02-2019
849,NOLSM6342413,2,Oxidation,dry,872.69705234,O2,22.23,0.213,220,709.592,24,13,20-02-2019
850,NOLSM6352414,2,Oxidation,dry,872.77673254,O2,22.23,0.213,220,710.17,24,14,20-02-2019
851,NOLSM6362415,2,Oxidation,dry,873.26196085,O2,22.24,0.213,220,710.145,24,15,20-02-2019
852,NOLSM6372416,2,Oxidation,dry,872.73430897,O2,22.23,0.212,219,709.285,24,16,20-02-2019
853,NOLSM6382417,2,Oxidation,dry,872.86793343,O2,22.24,0.213,220,710.068,24,17,20-02-2019
854,NOLSM6392418,2,Oxidation,dry,872.71428179,O2,22.22,0.214,221,710.3810000000001,24,18,20-02-2019
855,NOLSM6402419,3,Oxidation,dry,871.72417376,O2,22.16,0.212,219,708.8530000000001,24,19,20-02-2019
856,NOLSM6412420,3,Oxidation,dry,871.63669745,O2,22.16,0.213,220,709.539,24,20,20-02-2019
857,NOLSM6422421,3,Oxidation,dry,872.30561058,O2,22.16,0.213,220,709.8789999999999,24,21,20-02-2019
858,NOLSM6432422,3,Oxidation,dry,871.70737697,O2,22.17,0.214,221,710.548,24,22,20-02-2019
859,NOLSM6442423,3,Oxidation,dry,872.48189119,O2,22.17,0.215,222,711.942,24,23,20-02-2019
860,NOLSM6452424,3,Oxidation,dry,872.25348407,O2,22.18,0.215,222,711.872,24,24,20-02-2019
861,NOLSM6462425,3,Oxidation,dry,872.44698346,O2,22.19,0.214,221,710.775,24,25,20-02-2019
862,NOLSM6472426,3,Oxidation,dry,873.47053818,O2,22.26,0.225,232,721.722,24,26,20-02-2019
863,NOLSM6482427,1,Oxidation,dry,873.83772686,O2,22.29,0.226,233,722.2710000000001,24,27,20-02-2019
864,NOLSM10951109,2,Oxidation,wet,1065.8188684,H2O,40.51,0.21100000000000002,77,696.5039999999999,5,28,21-02-2019
865,NOLSM11052110,2,Oxidation,wet,989.75908671,H2O,28.29,0.221,117,718.15,5,29,21-02-2019
866,NOLSM11153111,2,Oxidation,wet,1033.6301076,H2O,25.43,0.198,128,703.168,5,30,21-02-2019
867,NOLSM11254112,2,Oxidation,dry,1170.4457249000002,O2,32.03,0.209,138,711.745,5,31,21-02-2019
868,NOLSM11355113,2,Oxidation,dry,993.67291081,O2,34.94,0.21899999999999997,127,708.118,5,32,21-02-2019
869,NOLSM11456114,2,Oxidation,dry,1087.4306434,O2,45.96,0.187,145,708.257,5,33,21-02-2019
870,NOLSM11557115,2,Oxidation,wet,998.23292565,H2O,33.73,0.222,72,696.21,5,34,21-02-2019
871,NOLSM11658116,2,Oxidation,wet,1132.5253170999997,H2O,34.79,0.19699999999999998,127,708.2669999999999,5,35,21-02-2019
872,NOLSM11759117,2,Oxidation,dry,925.73998691,O2,34.18,0.212,53,709.319,5,36,21-02-2019
873,NOLSM118510118,2,Oxidation,wet,1221.9782112999999,H2O,33.83,0.196,72,720.6010000000001,5,37,21-02-2019
874,NOLSM119511119,2,Oxidation,dry,1041.4128455,O2,31.29,0.204,28,727.564,5,38,21-02-2019
875,NOLSM120512120,2,Oxidation,dry,1024.0003335000001,O2,34.64,0.21600000000000003,46,704.9810000000001,5,39,21-02-2019
876,NOLSM121513121,2,Oxidation,wet,1118.9186582,H2O,33.95,0.205,130,704.2610000000001,5,40,21-02-2019
877,NOLSM122514122,2,Oxidation,wet,1161.3599066,H2O,39.06,0.20600000000000002,145,710.8969999999999,5,41,21-02-2019
878,NOLSM123515123,2,Oxidation,dry,1189.8999250999998,O2,37.39,0.209,36,715.956,5,42,21-02-2019
879,NOLSM124516124,2,Oxidation,wet,1077.4792897,H2O,31.85,0.204,162,696.61,5,43,21-02-2019
880,NOLSM125517125,2,Oxidation,dry,1183.2810246,O2,34.65,0.21600000000000003,41,712.668,5,44,21-02-2019
881,NOLSM126518126,2,Oxidation,dry,1150.6418506,O2,31.13,0.20600000000000002,31,690.617,5,45,21-02-2019
882,NOLSM127519127,2,Oxidation,dry,1194.6280907999999,O2,28.68,0.21,150,703.181,5,46,21-02-2019
883,NOLSM128520128,2,Oxidation,wet,1182.7117761,H2O,34.78,0.218,199,709.507,5,47,21-02-2019
884,NOLSM129521129,2,Oxidation,dry,1004.9601791000001,O2,36.11,0.191,143,711.8430000000001,5,48,21-02-2019
885,NOLSM130522130,2,Oxidation,wet,963.4119029,H2O,35.46,0.187,100,681.435,5,49,21-02-2019
886,NOLSM131523131,2,Oxidation,wet,1185.5260558,H2O,34.89,0.20800000000000002,158,710.413,5,50,21-02-2019
887,NOLSM132524132,2,Oxidation,wet,1175.5236449000001,H2O,30.81,0.21600000000000003,131,689.252,5,51,21-02-2019
888,NOLSM133525133,2,Oxidation,wet,1028.2669326,H2O,33.82,0.187,67,709.6389999999999,5,52,21-02-2019
889,NOLSM134526134,2,Oxidation,wet,1101.3130719,H2O,34.04,0.215,35,714.163,5,53,21-02-2019
890,NOLSM135527135,2,Oxidation,dry,1091.8310532,O2,32.41,0.20800000000000002,41,695.852,5,54,21-02-2019
891,NOLSM649251649,3,Oxidation,dry,878.43295663,O2,22.19,0.19399999999999998,230,719.3789999999999,25,28,21-02-2019
892,NOLSM650252650,3,Oxidation,dry,887.22079374,O2,22.21,0.203,233,722.459,25,29,21-02-2019
893,NOLSM651253651,3,Oxidation,dry,877.4503679,O2,22.21,0.205,230,719.559,25,30,21-02-2019
894,NOLSM652254652,3,Oxidation,dry,874.4379354,O2,22.21,0.203,32,719.317,25,31,21-02-2019
895,NOLSM653255653,3,Oxidation,dry,874.73149968,O2,22.2,0.212,32,720.125,25,32,21-02-2019
896,NOLSM654256654,3,Oxidation,dry,877.63081668,O2,22.35,0.212,32,716.577,25,33,21-02-2019
897,NOLSM655257655,3,Oxidation,dry,884.01879973,O2,22.41,0.205,32,723.192,25,34,21-02-2019
898,NOLSM656258656,3,Oxidation,dry,888.47235979,O2,22.36,0.21,31,724.192,25,35,21-02-2019
899,NOLSM657259657,3,Oxidation,dry,876.87947447,O2,22.33,0.20600000000000002,32,725.29,25,36,21-02-2019
900,NOLSM6582510658,3,Oxidation,dry,878.50864055,O2,22.32,0.218,31,722.888,25,37,21-02-2019
901,NOLSM6592511659,3,Oxidation,dry,894.00371135,O2,22.34,0.22699999999999998,34,723.3810000000001,25,38,21-02-2019
902,NOLSM6602512660,3,Oxidation,dry,886.12155742,O2,32.8,0.226,33,722.703,25,39,21-02-2019
903,NOLSM6612513661,3,Oxidation,dry,892.78820501,O2,31.86,0.22699999999999998,32,723.8960000000001,25,40,21-02-2019
904,NOLSM6622514662,3,Oxidation,dry,880.60276875,O2,39.51,0.228,32,724.612,25,41,21-02-2019
905,NOLSM6632515663,3,Oxidation,dry,887.7667969,O2,32.88,0.22699999999999998,32,723.873,25,42,21-02-2019
906,NOLSM6642516664,3,Oxidation,dry,883.29045312,O2,38.11,0.226,32,695.7639999999999,25,43,21-02-2019
907,NOLSM6652517665,3,Oxidation,dry,880.60549837,O2,39.93,0.225,31,721.472,25,44,21-02-2019
908,NOLSM6662518666,3,Oxidation,dry,878.05750902,O2,35.63,0.223,32,719.8969999999999,25,45,21-02-2019
909,NOLSM6672519667,3,Oxidation,dry,878.41145307,O2,28.6,0.223,30,719.597,25,46,21-02-2019
910,NOLSM6682520668,3,Oxidation,dry,880.73994403,O2,34.58,0.223,28,719.49,25,47,21-02-2019
911,NOLSM6692521669,3,Oxidation,dry,884.75306001,O2,34.95,0.223,31,719.948,25,48,21-02-2019
912,NOLSM6702522670,3,Oxidation,dry,878.53188735,O2,32.59,0.221,30,717.6339999999999,25,49,21-02-2019
913,NOLSM6712523671,3,Oxidation,dry,887.84904982,O2,38.02,0.221,27,718.0160000000001,25,50,21-02-2019
914,NOLSM6722524672,3,Oxidation,dry,879.90287143,O2,33.81,0.221,27,717.698,25,51,21-02-2019
915,NOLSM6732525673,3,Oxidation,dry,890.01192649,O2,22.47,0.222,27,718.56,25,52,21-02-2019
916,NOLSM6742526674,3,Oxidation,dry,875.47195255,O2,22.46,0.222,24,719.062,25,53,21-02-2019
917,NOLSM6752527675,3,Oxidation,dry,887.58687234,O2,22.45,0.222,23,718.585,25,54,21-02-2019
918,NOLSM10951,2,Oxidation,wet,1062.4908867000001,H2O,40.51,0.21100000000000002,77,696.5039999999999,5,1,21-02-2019
919,NOLSM11052,2,Oxidation,wet,980.70461148,H2O,28.29,0.221,117,718.15,5,2,21-02-2019
920,NOLSM11153,2,Oxidation,wet,1029.098935,H2O,25.43,0.198,128,703.168,5,3,21-02-2019
921,NOLSM11254,2,Oxidation,dry,1169.6176907,O2,32.03,0.209,138,711.745,5,4,21-02-2019
922,NOLSM11355,2,Oxidation,dry,988.24893181,O2,34.94,0.21899999999999997,127,708.118,5,5,21-02-2019
923,NOLSM11456,2,Oxidation,dry,1077.6954273,O2,45.96,0.187,145,704.485,5,6,21-02-2019
924,NOLSM11557,3,Oxidation,wet,979.6755987,H2O,33.73,0.222,72,711.3539999999999,5,7,21-02-2019
925,NOLSM11658,3,Oxidation,wet,1118.6757555,H2O,34.79,0.19699999999999998,127,706.008,5,8,21-02-2019
926,NOLSM11759,3,Oxidation,dry,922.75078097,O2,34.18,0.212,53,720.685,5,9,21-02-2019
927,NOLSM118510,3,Oxidation,wet,1203.228875,H2O,33.83,0.196,72,704.1419999999999,5,10,21-02-2019
928,NOLSM119511,3,Oxidation,dry,1026.8792288999998,O2,31.29,0.204,28,727.564,5,11,21-02-2019
